l1,l2,linf,times,prob_org,prob_adv,success,global_index
5.065154075622559,0.1338646411895752,0.009999999776482582,0.024030525237321854,0.5673462152481079,0.07005194574594498,True,0
0.00012964154302608222,3.829160959867295e-06,4.704222931195545e-07,0.024030525237321854,0.9999876022338867,0.9999876022338867,False,1
0.001227153348736465,3.846234903903678e-05,6.318737177934963e-06,0.024030525237321854,0.9998373985290527,0.9998371601104736,False,2
7.020656539680203e-06,2.0467024341996876e-07,2.6008882159089808e-08,0.024030525237321854,0.9999994039535522,0.9999994039535522,False,3
2.9612230889597413e-08,7.893478093379258e-10,8.434607873253341e-11,0.024030525237321854,1.0,1.0,False,4
0.6640058159828186,0.017481151968240738,0.0025134733878076077,0.024030525237321854,0.9607630968093872,0.9300432801246643,False,5
0.00015610946866218,4.386629370856099e-06,6.320582315311185e-07,0.024030525237321854,0.999984622001648,0.999984622001648,False,6
0.7907224893569946,0.025724215433001518,0.004026907496154308,0.024030525237321854,0.9303016066551208,0.8654543161392212,False,7
0.00030971126398071647,8.988668923848309e-06,1.341013444289274e-06,0.024030525237321854,0.9999282360076904,0.9999282360076904,False,8
0.021097371354699135,0.0005504816654138267,5.629703446174972e-05,0.024030525237321854,0.9976698756217957,0.9976397752761841,False,9
7.735026883892715e-05,2.1369123714976013e-06,2.9687083724638796e-07,0.024030525237321854,0.9999943971633911,0.9999943971633911,False,10
7.756522973068058e-05,2.0103479982935824e-06,2.3554234473976976e-07,0.024030525237321854,0.9999901056289673,0.9999901056289673,False,11
6.106992077548057e-05,1.805692704692774e-06,2.65702738033724e-07,0.024030525237321854,0.9999948740005493,0.9999948740005493,False,12
2.8020216632285155e-05,7.049987402751867e-07,7.643448896033078e-08,0.024030525237321854,0.9999972581863403,0.9999972581863403,False,13
0.058308906853199005,0.0016278435941785574,0.00018554071721155196,0.024030525237321854,0.990789532661438,0.9905264377593994,False,14
0.04588676989078522,0.0011863763211295009,0.0001232105423696339,0.024030525237321854,0.9933415055274963,0.9932015538215637,False,15
4.145665168762207,0.11038917303085327,0.009999999776482582,0.024030525237321854,0.5853185653686523,0.1543535739183426,True,16
0.038301981985569,0.0010266510071232915,0.00011591066140681505,0.024030525237321854,0.9970486760139465,0.9969437718391418,False,17
0.004766406491398811,0.000135900525492616,1.7455449778935872e-05,0.024030525237321854,0.9992824196815491,0.9992805123329163,False,18
0.00022726497263647616,6.407644377759425e-06,8.755934572945989e-07,0.024030525237321854,0.9999285936355591,0.9999285936355591,False,19
0.00400477135553956,0.00011229384108446538,1.6189838788704947e-05,0.024030525237321854,0.9996134638786316,0.9996122717857361,False,20
5.112528711492814e-08,1.4552482552332435e-09,2.1706042518943036e-10,0.024030525237321854,1.0,1.0,False,21
0.005685529205948114,0.00017421090160496533,2.9662258384632878e-05,0.024030525237321854,0.9995976090431213,0.9995946288108826,False,22
2.647896508278791e-06,6.891117720897455e-08,7.678580438152949e-09,0.024030525237321854,0.9999996423721313,0.9999996423721313,False,23
2.556713104248047,0.06959348171949387,0.006487563718110323,0.024030525237321854,0.9177066683769226,0.45573124289512634,True,24
0.9742260575294495,0.025681544095277786,0.0024843462742865086,0.024030525237321854,0.9088791012763977,0.8481359481811523,False,25
7.260726852109656e-05,2.251064870506525e-06,2.8873685664621007e-07,0.024030525237321854,0.999991774559021,0.999991774559021,False,26
0.8964914083480835,0.024342767894268036,0.003179325722157955,0.024030525237321854,0.9038512110710144,0.8493923544883728,False,27
0.8882207274436951,0.024767126888036728,0.0038163061253726482,0.024030525237321854,0.9421849250793457,0.8815895318984985,False,28
0.00016393265104852617,4.683747647504788e-06,5.815149961563293e-07,0.024030525237321854,0.9999722242355347,0.9999722242355347,False,29
0.000343045627232641,9.08624042494921e-06,1.3257451882964233e-06,0.024030525237321854,0.9999415874481201,0.9999415874481201,False,30
0.0025771576911211014,7.13266636012122e-05,9.242276064469479e-06,0.024030525237321854,0.9997637867927551,0.9997633099555969,False,31
0.002762368880212307,7.601782272104174e-05,1.1642373465292621e-05,0.024030525237321854,0.9996153116226196,0.9996147155761719,False,32
7.164012432098389,0.17891758680343628,0.009999999776482582,0.024030525237321854,0.5816234350204468,0.014543505385518074,True,33
3.7653066101484e-05,1.04270634437853e-06,1.2388480286062986e-07,0.024030525237321854,0.9999953508377075,0.9999953508377075,False,34
0.11971478164196014,0.0037983437068760395,0.0006915786652825773,0.024030525237321854,0.9863479137420654,0.9849143624305725,False,35
0.00022700811678078026,6.80607081449125e-06,1.0704097803682089e-06,0.024030525237321854,0.9999641180038452,0.9999641180038452,False,36
0.12817487120628357,0.0036861321423202753,0.00042680511251091957,0.024030525237321854,0.9861260056495667,0.9847770929336548,False,37
3.664306495920755e-05,9.468936923440197e-07,9.128886802045599e-08,0.024030525237321854,0.9999926090240479,0.9999926090240479,False,38
0.0015311716124415398,4.096117845620029e-05,5.382049948821077e-06,0.024030525237321854,0.9997970461845398,0.9997969269752502,False,39
1.306077480316162,0.03366004675626755,0.004038509447127581,0.024030525237321854,0.9355423450469971,0.8228919506072998,False,40
9.324900747742504e-05,2.6320644792576786e-06,3.65211008102051e-07,0.024030525237321854,0.9999910593032837,0.9999910593032837,False,41
0.022992581129074097,0.0005851222667843103,6.678632053080946e-05,0.024030525237321854,0.9974772334098816,0.9974429607391357,False,42
2.638564109802246,0.0793001726269722,0.009999999776482582,0.024030525237321854,0.6199907064437866,0.3075265884399414,True,43
0.0019502831855788827,5.16438449267298e-05,6.135629519121721e-06,0.024030525237321854,0.999840497970581,0.999840259552002,False,44
