l1,l2,linf,times,prob_org,prob_adv,success,global_index
5.606402191915549e-05,1.521879426036321e-06,2.5007091153383953e-07,0.024484366178512573,0.5673462152481079,0.5673536062240601,False,0
2.056463159760824e-07,6.7441829898484684e-09,1.7994327139447819e-09,0.024484366178512573,0.9999876022338867,0.9999876022338867,False,1
7.506878318963572e-07,1.9625856495508742e-08,1.7994419287958863e-09,0.024484366178512573,0.9998373985290527,0.9998373985290527,False,2
1.7223757708961784e-07,3.107540891278404e-09,5.610554035251347e-11,0.024484366178512573,0.9999994039535522,0.9999994039535522,False,3
1.723533529229826e-07,3.1096780706008076e-09,5.610554035251347e-11,0.024484366178512573,1.0,1.0,False,4
9.965267054212745e-06,2.4444287305414036e-07,3.378791646468926e-08,0.024484366178512573,0.9607630968093872,0.960766613483429,False,5
2.351492014440737e-07,9.78425873654487e-09,1.7994405965282567e-09,0.024484366178512573,0.999984622001648,0.999984622001648,False,6
1.154453002527589e-05,3.5719898505703895e-07,5.960238169677723e-08,0.024484366178512573,0.9303016066551208,0.9303001165390015,False,7
3.6121926427767903e-07,1.3698434386810732e-08,1.7994438161750281e-09,0.024484366178512573,0.9999282360076904,0.9999282360076904,False,8
1.60641320690047e-06,3.01763734000815e-08,1.7994055134806786e-09,0.024484366178512573,0.9976698756217957,0.9976698756217957,False,9
1.7390601669831085e-07,3.6449079310330035e-09,1.799383309020186e-09,0.024484366178512573,0.9999943971633911,0.9999943971633911,False,10
1.731604726273872e-07,3.5963638733704784e-09,1.7994215006922332e-09,0.024484366178512573,0.9999901056289673,0.9999901056289673,False,11
1.7555647957578913e-07,4.046652346545443e-09,1.7994465917325897e-09,0.024484366178512573,0.9999948740005493,0.9999948740005493,False,12
1.7188226308917365e-07,3.101143786210514e-09,5.6105474433021385e-11,0.024484366178512573,0.9999972581863403,0.9999972581863403,False,13
2.247388238174608e-06,4.569611533611351e-08,3.513674018407187e-09,0.024484366178512573,0.990789532661438,0.990789532661438,False,14
2.0285747268644627e-06,3.947048554664434e-08,2.466500559350493e-09,0.024484366178512573,0.9933415055274963,0.9933415055274963,False,15
5.2804272854700685e-05,1.407308445777744e-06,2.0057916572113754e-07,0.024484366178512573,0.5853185653686523,0.5853132009506226,False,16
1.8952077880385332e-06,3.6765406719041493e-08,2.346625782578826e-09,0.024484366178512573,0.9970486760139465,0.9970487952232361,False,17
1.2081009117537178e-06,2.457493408769551e-08,1.7994449263980528e-09,0.024484366178512573,0.9992824196815491,0.9992824196815491,False,18
2.8008159347336914e-07,1.0947173834097157e-08,1.799431048610245e-09,0.024484366178512573,0.9999285936355591,0.9999285936355591,False,19
1.178640218313376e-06,2.4159295008985282e-08,1.7994354895023434e-09,0.024484366178512573,0.9996134638786316,0.9996134638786316,False,20
1.7235323923614487e-07,3.1096716313072648e-09,5.610554035251347e-11,0.024484366178512573,1.0,1.0,False,21
1.2482162219384918e-06,2.474915383743337e-08,1.7994449263980528e-09,0.024484366178512573,0.9995976090431213,0.9995976090431213,False,22
1.723119567031972e-07,3.1088724927741396e-09,5.610550565804395e-11,0.024484366178512573,0.9999996423721313,0.9999996423721313,False,23
2.1074991309433244e-05,5.600470558420056e-07,5.726727181354363e-08,0.024484366178512573,0.9177066683769226,0.9177082777023315,False,24
1.4557281247107312e-05,3.679868143535714e-07,3.580598573194038e-08,0.024484366178512573,0.9088791012763977,0.9088793992996216,False,25
1.7795053963709506e-07,4.192662217405996e-09,1.7994180590008568e-09,0.024484366178512573,0.999991774559021,0.999991774559021,False,26
1.3681588825420476e-05,3.4795286296684935e-07,4.311922552346914e-08,0.024484366178512573,0.9038512110710144,0.9038538336753845,False,27
1.2421137398632709e-05,3.257002560985711e-07,4.5461366227073086e-08,0.024484366178512573,0.9421849250793457,0.9421839714050293,False,28
2.2947929778638354e-07,8.731454670396488e-09,1.7994357115469484e-09,0.024484366178512573,0.9999722242355347,0.9999722242355347,False,29
3.8196412788238376e-07,1.405942740007049e-08,1.7994419287958863e-09,0.024484366178512573,0.9999415874481201,0.9999415874481201,False,30
1.0854962511075428e-06,2.3563760720435312e-08,1.7994410406174666e-09,0.024484366178512573,0.9997637867927551,0.9997637867927551,False,31
1.0727329708970501e-06,2.3153807759968004e-08,1.7994383760822075e-09,0.024484366178512573,0.9996153116226196,0.9996153116226196,False,32
7.623339479323477e-05,1.946959628185141e-06,1.837173613239429e-07,0.024484366178512573,0.5816234350204468,0.5816293358802795,False,33
1.7171940669413743e-07,3.0982225673881203e-09,5.610551953583176e-11,0.024484366178512573,0.9999953508377075,0.9999953508377075,False,34
3.2115597150550457e-06,7.727562945092359e-08,1.1721958514954167e-08,0.024484366178512573,0.9863479137420654,0.9863472580909729,False,35
2.773305425307626e-07,1.0435771358174861e-08,1.7994463696879848e-09,0.024484366178512573,0.9999641180038452,0.9999641180038452,False,36
3.3399778658349533e-06,7.609391161622625e-08,7.2598256295464125e-09,0.024484366178512573,0.9861260056495667,0.9861258864402771,False,37
