l1,l2,linf,times,prob_org,prob_adv,success,global_index
235240928.0,6656767.0,1272789.25,0.022966312244534492,0.5673462152481079,0.0,True,0
90514000.0,2113788.25,180063.28125,0.022966312244534492,0.9999876022338867,0.0,True,1
102454840.0,2593824.0,366580.5625,0.022966312244534492,0.9998373985290527,0.0,True,2
107459432.0,2682254.25,258391.5625,0.022966312244534492,0.9999994039535522,0.0,True,3
88806784.0,2184219.0,234063.28125,0.022966312244534492,1.0,0.0,True,4
121899640.0,3151686.25,389096.8125,0.022966312244534492,0.9607630968093872,0.0,True,5
85347464.0,2074654.125,211559.875,0.022966312244534492,0.999984622001648,0.0,True,6
141799376.0,3588115.75,334650.0625,0.022966312244534492,0.9303016066551208,0.0,True,7
108193560.0,2665438.75,237644.015625,0.022966312244534492,0.9999282360076904,0.0,True,8
95613192.0,2303042.5,238336.03125,0.022966312244534492,0.9976698756217957,0.0,True,9
96066576.0,2394704.0,367004.21875,0.022966312244534492,0.9999943971633911,0.0,True,10
89364224.0,2115917.5,182588.546875,0.022966312244534492,0.9999901056289673,0.0,True,11
115361064.0,2921655.0,331674.125,0.022966312244534492,0.9999948740005493,0.0,True,12
93255048.0,2358740.75,316720.0,0.022966312244534492,0.9999972581863403,0.0,True,13
108280848.0,2761939.0,281465.4375,0.022966312244534492,0.990789532661438,0.0,True,14
89003688.0,2177063.5,198587.71875,0.022966312244534492,0.9933415055274963,0.0,True,15
207724720.0,5625045.5,822716.125,0.022966312244534492,0.5853185653686523,0.0,True,16
101648968.0,2759178.0,405546.375,0.022966312244534492,0.9970486760139465,0.0,True,17
96178152.0,2272984.5,177672.03125,0.022966312244534492,0.9992824196815491,0.0,True,18
102011728.0,2507348.5,283204.1875,0.022966312244534492,0.9999285936355591,0.0,True,19
86158216.0,2231876.75,305120.0625,0.022966312244534492,0.9996134638786316,0.0,True,20
91288256.0,2220097.0,217812.140625,0.022966312244534492,1.0,0.0,True,21
107009336.0,2768800.25,300646.71875,0.022966312244534492,0.9995976090431213,0.0,True,22
98006944.0,2658133.0,469546.21875,0.022966312244534492,0.9999996423721313,0.0,True,23
128907904.0,3190046.75,403242.6875,0.022966312244534492,0.9177066683769226,0.0,True,24
99933504.0,2326025.25,184952.640625,0.022966312244534492,0.9088791012763977,0.0,True,25
97957040.0,2392843.25,244269.84375,0.022966312244534492,0.999991774559021,0.0,True,26
100181136.0,2497660.0,304693.09375,0.022966312244534492,0.9038512110710144,0.0,True,27
109646832.0,2760275.25,328168.1875,0.022966312244534492,0.9421849250793457,0.0,True,28
97241848.0,2561134.0,331437.53125,0.022966312244534492,0.9999722242355347,0.0,True,29
77400424.0,1874998.375,182242.828125,0.022966312244534492,0.9999415874481201,0.0,True,30
125306752.0,3056807.75,293224.0625,0.022966312244534492,0.9997637867927551,0.0,True,31
116723400.0,2855772.25,297104.09375,0.022966312244534492,0.9996153116226196,0.0,True,32
323806464.0,8283821.5,652213.3125,0.022966312244534492,0.5816234350204468,0.0,True,33
86134472.0,2154532.0,265243.53125,0.022966312244534492,0.9999953508377075,0.0,True,34
100588976.0,2513847.5,310218.28125,0.022966312244534492,0.9863479137420654,0.0,True,35
108425632.0,2696310.5,255548.96875,0.022966312244534492,0.9999641180038452,0.0,True,36
120689712.0,3002802.5,322753.5,0.022966312244534492,0.9861260056495667,0.0,True,37
94930856.0,2454427.25,390927.65625,0.022966312244534492,0.9999926090240479,0.0,True,38
101817320.0,2552071.25,331954.03125,0.022966312244534492,0.9997970461845398,0.0,True,39
118375968.0,2868609.0,286067.3125,0.022966312244534492,0.9355423450469971,0.0,True,40
91349936.0,2680862.5,424765.25,0.022966312244534492,0.9999910593032837,0.0,True,41
89729640.0,2416363.25,316037.90625,0.022966312244534492,0.9974772334098816,0.0,True,42
